|id|site_id|title|price|sale_price|currency_id|available_quantity|sold_quantity|buying_mode|listing_type_id|stop_time|condition|permalink|thumbnail|accepts_mercadopago|attributes|original_price|category_id|official_store_id|domain_id|catalog_product_id|tags|order_backend|seller.id|seller.permalink|seller.registration_date|seller.car_dealer|seller.real_estate_agency|seller.tags|installments.quantity|installments.amount|installments.rate|installments.currency_id|address.state_id|address.state_name|address.city_id|address.city_name|shipping.free_shipping|shipping.mode|shipping.tags|shipping.logistic_type|shipping.store_pick_up|seller_address.id|seller_address.comment|seller_address.address_line|seller_address.zip_code|seller_address.country.id|seller_address.country.name|seller_address.state.id|seller_address.state.name|seller_address.city.id|seller_address.city.name|seller_address.latitude|seller_address.longitude|differential_pricing.id|sub_cat|prices
449|MCO505223373|MCO|Enchufe Con Porta Fusible E Interruptor|7800||COP|1|5|buy_it_now|gold_pro|2039-02-23T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-505223373-enchufe-con-porta-fusible-e-interruptor-_JM|http://mco-s2-p.mlstatic.com/866546-MCO31049751418_062019-I.jpg|True|[{'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'source': 1, 'id': 'ITEM_CONDITION', 'value_struct': None, 'values': [{'source': 1, 'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'attribute_group_id': '', 'attribute_group_name': ''}]||MCO167791||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible']|50|213653607|||False|False||12|650.0|0|COP|CO-VAC|Valle Del Cauca|TUNPQ0NBUmFmMmI2|Cartago|False|me2|[]|drop_off|False|||||CO|Colombia|CO-VAC|Valle Del Cauca|TUNPQ0NBUmFmMmI2|Cartago|||33602181.0|audio|
450|MCO582644758|MCO|Adaptador Hdmi A Vga 4k + Audio|24600||COP|1|4|buy_it_now|gold_pro|2040-09-10T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-582644758-adaptador-hdmi-a-vga-4k-audio-_JM|http://mco-s1-p.mlstatic.com/823328-MCO43465445562_092020-I.jpg|True|[{'source': 6808261514773724, 'name': 'Condición del ítem', 'value_id': '2230284', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'ITEM_CONDITION', 'value_name': 'Nuevo', 'value_struct': None}]||MCO430537||MCO-AUDIO_AND_VIDEO_CONVERTERS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|1|189482140|||False|False||12|2050.0|0|COP|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|False|me2|[]|drop_off|False|||||CO|Colombia|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|||33602181.0|audio|
451|MCO508074680|MCO|Cable Hdmi 1080p Splitter Switcher X 3  Hub Dvd Hdtv |32000||COP|1|5|buy_it_now|gold_special|2039-03-23T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-508074680-cable-hdmi-1080p-splitter-switcher-x-3-hub-dvd-hdtv-_JM|http://mco-s1-p.mlstatic.com/629587-MCO44386742220_122020-I.jpg|True|[{'attribute_group_name': 'Otros', 'source': 3376461333454861, 'name': 'Marca', 'value_name': 'Ultra', 'attribute_group_id': 'OTHERS', 'values': [{'name': 'Ultra', 'struct': None, 'source': 3376461333454861, 'id': '989164'}], 'id': 'BRAND', 'value_id': '989164', 'value_struct': None}, {'value_struct': {'number': 7, 'unit': 'cm'}, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3376461333454861, 'id': 'CABLE_LENGTH', 'name': 'Largo del cable', 'value_id': None, 'value_name': '7 cm', 'values': [{'id': None, 'name': '7 cm', 'struct': {'number': 7, 'unit': 'cm'}, 'source': 3376461333454861}]}, {'source': 1572, 'id': 'ITEM_CONDITION', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1572}]}, {'values': [{'name': '801', 'struct': None, 'source': 3376461333454861, 'id': None}], 'id': 'MODEL', 'name': 'Modelo', 'value_name': '801', 'value_struct': None, 'value_id': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3376461333454861}]||MCO432569||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']|2|1302483|||False|False||36|888.89|0|COP|CO-VAC|Valle Del Cauca|TUNPQ0NBTDYyZDA0|Cali|False|me2|[]|drop_off|False|||||CO|Colombia|CO-VAC|Valle Del Cauca|TUNPQ0NBTDYyZDA0|Cali||||audio|
452|MCO584915004|MCO|Convertidor Hdmi A Micro Hdmi 4k 1080 Gopro |5700||COP|50|5|buy_it_now|gold_pro|2040-09-20T15:26:21.000Z|new|https://articulo.mercadolibre.com.co/MCO-584915004-convertidor-hdmi-a-micro-hdmi-4k-1080-gopro-_JM|http://mco-s1-p.mlstatic.com/640510-MCO43819278036_102020-I.jpg|True|[{'attribute_group_name': 'Otros', 'id': 'BRAND', 'value_struct': None, 'value_name': 'Generico', 'values': [{'id': None, 'name': 'Generico', 'struct': None, 'source': 4335469653739299}], 'attribute_group_id': 'OTHERS', 'source': 4335469653739299, 'name': 'Marca', 'value_id': None}, {'id': 'ITEM_CONDITION', 'value_name': 'Nuevo', 'value_struct': None, 'values': [{'struct': None, 'source': 1, 'id': '2230284', 'name': 'Nuevo'}], 'source': 1, 'name': 'Condición del ítem', 'value_id': '2230284', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}]||MCO430537||MCO-AUDIO_AND_VIDEO_CONVERTERS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|3|376327276|||False|False||12|475.0|0|COP|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|False|me2|[]|drop_off|False|||||CO|Colombia|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|||33602181.0|audio|
453|MCO527280234|MCO|Iks Privado 61 70 117|12000||COP|5000|100|buy_it_now|gold_pro|2039-07-25T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-527280234-iks-privado-61-70-117-_JM|http://mco-s1-p.mlstatic.com/678921-MCO31632689509_072019-I.jpg|True|[{'id': 'ITEM_CONDITION', 'value_name': 'Nuevo', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'source': 1572, 'name': 'Condición del ítem', 'value_id': '2230284', 'values': [{'name': 'Nuevo', 'struct': None, 'source': 1572, 'id': '2230284'}], 'attribute_group_name': 'Otros'}]||MCO3698||MCO-ELECTRONIC_ACCESSORIES_AND_SPARE_PARTS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment']|4|456773022|||False|False||12|1000.0|0|COP|CO-CES|Cesar|TUNPQ1ZBTDViYjc4|Valledupar|False|not_specified|['me2_available']|not_specified|False|||||CO|Colombia|CO-CES|Cesar|TUNPQ1ZBTDViYjc4|Valledupar|||33602181.0|audio|
454|MCO561069528|MCO|Adaptador Europeo Pata Redonda Viajero |10500||COP|1|5|buy_it_now|gold_pro|2040-04-27T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-561069528-adaptador-europeo-pata-redonda-viajero-_JM|http://mco-s1-p.mlstatic.com/793904-MCO41615453132_052020-I.jpg|True|[{'source': 3376461333454861, 'id': 'BRAND', 'value_id': '-1', 'values': [{'name': None, 'struct': None, 'source': 3376461333454861, 'id': '-1'}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'name': 'Marca', 'value_name': None, 'value_struct': None}, {'id': 'CABLE_LENGTH', 'value_struct': None, 'values': [{'id': '-1', 'name': None, 'struct': None, 'source': 3376461333454861}], 'attribute_group_name': 'Otros', 'name': 'Largo del cable', 'value_id': '-1', 'value_name': None, 'attribute_group_id': 'OTHERS', 'source': 3376461333454861}, {'id': 'ITEM_CONDITION', 'value_name': 'Nuevo', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'attribute_group_id': 'OTHERS', 'name': 'Condición del ítem', 'value_id': '2230284', 'attribute_group_name': 'Otros', 'source': 6808261514773724}, {'value_id': '-1', 'source': 3376461333454861, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'MODEL', 'name': 'Modelo', 'value_name': None, 'value_struct': None, 'values': [{'id': '-1', 'name': None, 'struct': None, 'source': 3376461333454861}]}]||MCO167791||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|5|96526507|||False|False||12|875.0|0|COP|CO-MAG|Magdalena|TUNPQ1NBTjJlNzY0|Santa Marta|False|me2|[]|drop_off|False|||||CO|Colombia|CO-MAG|Magdalena|TUNPQ1NBTjJlNzY0|Santa Marta|||33602181.0|audio|
455|MCO546427421|MCO|Teatro En Casa Kalley K-htr140|379000||COP|1|4|buy_it_now|gold_special|2039-12-15T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-546427421-teatro-en-casa-kalley-k-htr140-_JM|http://mco-s2-p.mlstatic.com/622423-MCO40197955313_122019-I.jpg|True|[{'id': 'BRAND', 'name': 'Marca', 'attribute_group_id': 'OTHERS', 'source': 6808261514773724, 'value_id': '7701274', 'value_name': 'Kalley', 'value_struct': None, 'values': [{'source': 6808261514773724, 'id': '7701274', 'name': 'Kalley', 'struct': None}], 'attribute_group_name': 'Otros'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'source': 6808261514773724, 'value_id': '2230284', 'value_name': 'Nuevo', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}]||MCO3698||MCO-ELECTRONIC_ACCESSORIES_AND_SPARE_PARTS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|6|148733619|||False|False||36|10527.78|0|COP|CO-SAN|Santander|TUNPQ0JBUmNjNjgy|Barbosa|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-SAN|Santander|TUNPQ0JBUmNjNjgy|Barbosa||||audio|
456|MCO541619133|MCO|Audífonos Inear Kz Zst Pro Monitores Hifi Original + Estuche|79900||COP|1|5|buy_it_now|gold_pro|2040-12-29T05:05:56.000Z|new|https://articulo.mercadolibre.com.co/MCO-541619133-audifonos-inear-kz-zst-pro-monitores-hifi-original-estuche-_JM|http://mco-s2-p.mlstatic.com/970208-MCO44473153024_012021-I.jpg|True|[{'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_name': 'Otros', 'id': 'ITEM_CONDITION', 'value_struct': None, 'values': [{'struct': None, 'source': 8342579661593500, 'id': '2230284', 'name': 'Nuevo'}], 'attribute_group_id': 'OTHERS', 'source': 8342579661593500, 'name': 'Condición del ítem'}]||MCO179072||MCO-WIRELESS_MONITOR_SYSTEMS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|7|173556421|||False|False||12|6658.33|0|COP|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|||33602181.0|audio|
457|MCO523708329|MCO|Convertidor Adaptador Jack Audio 6.5mm Macho A 3.5mm Hembra|13900||COP|1|5|buy_it_now|gold_special|2039-07-08T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-523708329-convertidor-adaptador-jack-audio-65mm-macho-a-35mm-hembra-_JM|http://mco-s2-p.mlstatic.com/729989-MCO31441483679_072019-I.jpg|True|[{'id': 'ITEM_CONDITION', 'value_name': 'Nuevo', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1572}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'name': 'Condición del ítem', 'value_id': '2230284', 'source': 1572}]||MCO167791||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible']|8|85089122|||False|False||36|386.11|0|COP|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|False|me2|[]|drop_off|False|||||CO|Colombia|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín||||audio|
458|MCO595375160|MCO|Transmisor Receptor Bluetooth V5.0 Tv, Teatro En Casa|44900||COP|1|3|buy_it_now|gold_special|2040-11-14T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-595375160-transmisor-receptor-bluetooth-v50-tv-teatro-en-casa-_JM|http://mco-s1-p.mlstatic.com/762455-MCO44126721365_112020-I.jpg|True|[{'id': 'BRAND', 'value_id': '276243', 'value_struct': None, 'values': [{'struct': None, 'source': 1505, 'id': '276243', 'name': 'Genérica'}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 1505, 'name': 'Marca', 'value_name': 'Genérica'}, {'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'name': 'Condición del ítem', 'value_id': '2230284', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1505}], 'attribute_group_name': 'Otros', 'source': 1505, 'id': 'ITEM_CONDITION', 'value_struct': None}]||MCO3698||MCO-ELECTRONIC_ACCESSORIES_AND_SPARE_PARTS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|9|72144181|||False|False||36|1247.22|0|COP|CO-CUN|Cundinamarca|TUNPQ1ZJTDljODA2|Villapinzón|False|me2|[]|drop_off|False|||||CO|Colombia|CO-CUN|Cundinamarca|TUNPQ1ZJTDljODA2|Villapinzón||||audio|
459|MCO451869102|MCO|Convertidor Adaptador Ts9 Macho A Sma Hembra Jack Rf Conecto|12000||COP|1|25|buy_it_now|gold_special|2037-07-04T01:39:09.000Z|new|https://articulo.mercadolibre.com.co/MCO-451869102-convertidor-adaptador-ts9-macho-a-sma-hembra-jack-rf-conecto-_JM|http://mco-s1-p.mlstatic.com/727233-MCO31035051471_062019-I.jpg|True|[{'attribute_group_name': 'Otros', 'source': 1, 'id': 'ITEM_CONDITION', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'name': 'Condición del ítem', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1}]}]||MCO167791||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|10|93012944|||False|False||36|333.33|0|COP|CO-VAC|Valle Del Cauca|TUNPQ0NBTDYyZDA0|Cali|False|me2|[]|drop_off|False|||||CO|Colombia|CO-VAC|Valle Del Cauca|TUNPQ0NBTDYyZDA0|Cali||||audio|
460|MCO481938561|MCO|Conversor Plug 3.5mm A 6.35mm Base Plástica Ssdielect|2990||COP|1|5|buy_it_now|gold_special|2038-08-16T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-481938561-conversor-plug-35mm-a-635mm-base-plastica-ssdielect-_JM|http://mco-s2-p.mlstatic.com/626236-MCO40760138412_022020-I.jpg|True|[{'attribute_group_name': 'Otros', 'attribute_group_id': 'OTHERS', 'source': 1572, 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1572}]}]||MCO3698||MCO-ELECTRONIC_ACCESSORIES_AND_SPARE_PARTS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|11|67101612|||False|False||36|83.06|0|COP|CO-CES|Cesar|TUNPQ1ZBTDViYjc4|Valledupar|False|me2|[]|drop_off|False|||||CO|Colombia|CO-CES|Cesar|TUNPQ1ZBTDViYjc4|Valledupar||||audio|
461|MCO538754502|MCO|Convertidor Audio Digital Optico A Rca Analogico|19900||COP|1|150|buy_it_now|gold_special|2039-10-14T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-538754502-convertidor-audio-digital-optico-a-rca-analogico-_JM|http://mco-s1-p.mlstatic.com/603679-MCO32592593251_102019-I.jpg|True|[{'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'values': [{'struct': None, 'source': 3570163010178927, 'id': '2230284', 'name': 'Nuevo'}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3570163010178927, 'id': 'ITEM_CONDITION', 'value_struct': None}]||MCO167791||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible']|12|212082193|||False|False||36|552.78|0|COP|CO-ATL|Atlantico|TUNPQ0JBUjkzOTg0|Barranquilla|False|me2|[]|drop_off|False|||||CO|Colombia|CO-ATL|Atlantico|TUNPQ0JBUjkzOTg0|Barranquilla||||audio|
462|MCO569739406|MCO|Adaptador Audio Receptor Bluetooth Car Recargable Aux|11990||COP|1|25|buy_it_now|gold_special|2040-07-03T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-569739406-adaptador-audio-receptor-bluetooth-car-recargable-aux-_JM|http://mco-s1-p.mlstatic.com/627330-MCO43715496975_102020-I.jpg|True|[{'value_id': None, 'value_name': 'Voice', 'values': [{'id': None, 'name': 'Voice', 'struct': None, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS', 'source': 3376461333454861, 'id': 'BRAND', 'name': 'Marca', 'value_struct': None, 'attribute_group_name': 'Otros'}, {'name': 'Largo del cable', 'values': [{'id': None, 'name': '1 cm', 'struct': {'number': 1, 'unit': 'cm'}, 'source': 6808261514773724}], 'id': 'CABLE_LENGTH', 'value_name': '1 cm', 'value_struct': {'number': 1, 'unit': 'cm'}, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'value_id': None}, {'value_id': '2230284', 'value_struct': None, 'name': 'Condición del ítem', 'value_name': 'Nuevo', 'values': [{'source': 6808261514773724, 'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'id': 'ITEM_CONDITION'}]||MCO167791||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|13|604717744|||False|False||36|333.06|0|COP|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|False|me2|[]|drop_off|False|||||CO|Colombia|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín||||audio|
463|MCO600450080|MCO|Adaptador Corriente Redondo A Plano Enchufe Europeo Colombia|2800||COP|1|5|buy_it_now|gold_pro|2041-01-01T14:00:02.000Z|new|https://articulo.mercadolibre.com.co/MCO-600450080-adaptador-corriente-redondo-a-plano-enchufe-europeo-colombia-_JM|http://mco-s1-p.mlstatic.com/947747-MCO44504147761_012021-I.jpg|True|[{'attribute_group_name': 'Otros', 'source': 2860837171021627, 'value_name': 'Tecnopura', 'value_struct': None, 'value_id': None, 'values': [{'id': None, 'name': 'Tecnopura', 'struct': None, 'source': 2860837171021627}], 'attribute_group_id': 'OTHERS', 'id': 'BRAND', 'name': 'Marca'}, {'value_name': None, 'value_struct': None, 'attribute_group_name': 'Otros', 'source': 2860837171021627, 'name': 'Largo del cable', 'value_id': '-1', 'attribute_group_id': 'OTHERS', 'id': 'CABLE_LENGTH', 'values': [{'id': '-1', 'name': None, 'struct': None, 'source': 2860837171021627}]}, {'source': 2860837171021627, 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'value_struct': None, 'values': [{'name': 'Nuevo', 'struct': None, 'source': 2860837171021627, 'id': '2230284'}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'MODEL', 'value_id': None, 'values': [{'id': None, 'name': 'EU a US tipo siliconado', 'struct': None, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS', 'name': 'Modelo', 'value_name': 'EU a US tipo siliconado', 'value_struct': None, 'attribute_group_name': 'Otros', 'source': 3376461333454861}]||MCO167791||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|14|169433918|||False|False||12|233.33|0|COP|CO-CUN|Cundinamarca|TUNPQ0NISTk4OWIx|Chía|False|me2|[]|drop_off|False|||||CO|Colombia|CO-CUN|Cundinamarca|TUNPQ0NISTk4OWIx|Chía|||33602181.0|audio|
464|MCO501779539|MCO|Modulo Bluetooth V3 Recargable Plug  Para Carro O Equipo|14990||COP|1|5|buy_it_now|gold_special|2039-01-18T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-501779539-modulo-bluetooth-v3-recargable-plug-para-carro-o-equipo-_JM|http://mco-s2-p.mlstatic.com/895949-MCO31555746520_072019-I.jpg|True|[{'name': 'Condición del ítem', 'value_struct': None, 'values': [{'source': 1572, 'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'source': 1572, 'attribute_group_name': 'Otros', 'id': 'ITEM_CONDITION', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS'}]||MCO3698||MCO-ELECTRONIC_ACCESSORIES_AND_SPARE_PARTS||['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']|15|67101612|||False|False||36|416.39|0|COP|CO-CES|Cesar|TUNPQ1ZBTDViYjc4|Valledupar|False|me2|[]|drop_off|False|||||CO|Colombia|CO-CES|Cesar|TUNPQ1ZBTDViYjc4|Valledupar||||audio|
465|MCO586722942|MCO|Convertidor  Rca  A Hdmi  Activo |69990||COP|1|3|buy_it_now|gold_special|2040-09-30T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-586722942-convertidor-rca-a-hdmi-activo-_JM|http://mco-s1-p.mlstatic.com/770448-MCO43672395593_102020-I.jpg|True|[{'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'name': 'Marca', 'value_id': '-1', 'value_struct': None, 'values': [{'id': '-1', 'name': None, 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'id': 'BRAND', 'value_name': None}, {'name': 'Largo del cable', 'value_name': None, 'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'CABLE_LENGTH', 'value_id': '-1', 'values': [{'id': '-1', 'name': None, 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724}, {'source': 6808261514773724, 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'struct': None, 'source': 6808261514773724, 'id': '2230284', 'name': 'Nuevo'}]}, {'value_struct': None, 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'value_name': 'Adaptador AV2HDMI / RCA A HDMI ACTIVO', 'values': [{'id': None, 'name': 'Adaptador AV2HDMI / RCA A HDMI ACTIVO', 'struct': None, 'source': 6808261514773724}], 'attribute_group_id': 'OTHERS'}]||MCO167791||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|16|26596779|||False|False||36|1944.17|0|COP|CO-ANT|Antioquia|TUNPQ0VOVjU5YjYx|Envigado|False|me2|[]|drop_off|False|||||CO|Colombia|CO-ANT|Antioquia|TUNPQ0VOVjU5YjYx|Envigado||||audio|
466|MCO586959693|MCO|Convertidor Adaptador De Hdmi A Rca Video Version 1080p|24900||COP|1|3|buy_it_now|gold_special|2040-10-01T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-586959693-convertidor-adaptador-de-hdmi-a-rca-video-version-1080p-_JM|http://mco-s2-p.mlstatic.com/804483-MCO30580360566_052019-I.jpg|True|[{'value_id': '2230284', 'value_name': 'Nuevo', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1572}], 'attribute_group_name': 'Otros', 'source': 1572}]||MCO3698||MCO-ELECTRONIC_ACCESSORIES_AND_SPARE_PARTS||['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']|17|354080066|||False|False||36|691.67|0|COP|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|False|me2|[]|drop_off|False|||||CO|Colombia|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín||||audio|
467|MCO506878178|MCO|Adaptador Bluetooth Convertidor Recargable Manos Libre Music|30993||COP|50|5|buy_it_now|gold_pro|2039-03-13T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-506878178-adaptador-bluetooth-convertidor-recargable-manos-libre-music-_JM|http://mco-s1-p.mlstatic.com/779064-MCO31006713261_062019-I.jpg|True|[{'value_struct': None, 'values': [{'id': '2103632', 'name': 'Otras Marcas', 'struct': None, 'source': 3376461333454861}], 'attribute_group_name': 'Otros', 'source': 3376461333454861, 'id': 'BRAND', 'name': 'Marca', 'value_id': '2103632', 'value_name': 'Otras Marcas', 'attribute_group_id': 'OTHERS'}, {'id': 'CABLE_LENGTH', 'name': 'Largo del cable', 'value_id': '-1', 'value_name': None, 'attribute_group_name': 'Otros', 'source': 3376461333454861, 'value_struct': None, 'values': [{'name': None, 'struct': None, 'source': 3376461333454861, 'id': '-1'}], 'attribute_group_id': 'OTHERS'}, {'values': [{'source': 1572, 'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'attribute_group_name': 'Otros', 'value_id': '2230284', 'name': 'Condición del ítem', 'value_name': 'Nuevo', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'source': 1572, 'id': 'ITEM_CONDITION'}, {'attribute_group_name': 'Otros', 'source': 3376461333454861, 'id': 'MODEL', 'attribute_group_id': 'OTHERS', 'value_name': 'CB01-TGS', 'value_struct': None, 'values': [{'id': None, 'name': 'CB01-TGS', 'struct': None, 'source': 3376461333454861}], 'name': 'Modelo', 'value_id': None}]||MCO167791||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|18|106449348|||False|False||12|2582.75|0|COP|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|False|me2|[]|drop_off|False|||||CO|Colombia|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|||33602181.0|audio|
